7245481	962729
7245481	356405
7245481	836383
7245481	284550
7245481	723581
7245481	827305
7245481	572786
7245481	473690
7245481	964695
7245481	929118
7245481	685906
7245481	787684
7245481	907975
7245481	346935
7245481	379984
7245481	235338
7245481	424691
7245481	916469
7245481	122271
7245481	393939
7245481	770814
7245481	849294
7245481	759828
7245481	242462
7245481	418051
7245481	487145
7245481	542175
7245481	964342
7245481	113303
7245481	105810
7245481	516012
7245481	731161
7245481	885390
7245481	932682
7245481	913998
7245481	144718
7245481	724396
7245481	134003
7245481	461138
7245481	901657
7245481	161014
7245481	365504
7245481	465392
7245481	500435
7245481	855364
7245481	920025
7245481	633304
7245481	310747
7245481	761832
7245481	484434
7245481	437064
7245481	793936
7245481	438689
7245481	318968
7245481	114875
7245481	628245
7245481	694749
7245481	947674
7245481	781279
7245481	175368
7245481	338914
7245481	551643
7245481	113681
7245481	113038
7245481	510372
7245481	262213
7245481	310411
7245481	373436
7245481	557713
7245481	275412
7245481	545801
7245481	651307
7245481	441324
7245481	570129
7245481	982003
7245481	770309
7245481	733738
7245481	995489
7245481	741844
7245481	696608
7245481	422711
7245481	944332
7245481	432074
7245481	737336
7245481	339150
7245481	901325
7245481	342680
7245481	388312
7245481	447842
7245481	509654
7245481	464618
7245481	984492
7245481	566698
7245481	845142
7245481	207397
7245481	603740
7245481	776258
7245481	180093
7245481	786051
7245481	401295
7245481	179278
7245481	585307
7245481	932088
7245481	422255
7245481	922811
7245481	812952
7245481	538784
7245481	397398
7245481	231082
7245481	463691
7245481	440351
7245481	899300
7245481	773792
7245481	601290
7245481	202362
7245481	846780
7245481	976811
7245481	105962
7245481	863201
7245481	491285
7245481	504606
7245481	377741
7245481	781429
7245481	662576
7245481	224635
7245481	407411
7245481	181499
7245481	610052
7245481	255964
7245481	203204
7245481	799779
7245481	476825
7245481	479614
7245481	332551
7245481	975620
7245481	532915
7245481	343755
7245481	519342
7245481	456400
7245481	250272
7245481	420642
7245481	845321
7245481	249447
7245481	448573
7245481	837861
7245481	150166
7245481	802952
7245481	480472
7245481	978873
7245481	517780
7245481	627781
7245481	797714
7245481	234262
7245481	852522
7245481	480928
7245481	315412
7245481	284552
7245481	643601
7245481	843959
7245481	127559
7245481	645496
7245481	283989
7245481	142853
7245481	511774
7245481	727313
7245481	348223
7245481	232671
7245481	538673
7245481	832057
7245481	798087
7245481	190707
7245481	274044
7245481	479113
7245481	956143
7245481	918221
7245481	500790
7245481	685980
7245481	900197
7245481	680158
7245481	901965
7245481	425311
7245481	179636
7245481	745368
7245481	225669
7245481	225785
7245481	263412
7245481	651135
7245481	979858
7245481	151367
7245481	173595
7245481	936923
7245481	156605
7245481	910454
7245481	121891
7245481	959075
7245481	349061
7245481	882787
7245481	981616
7245481	121935
7245481	360325
7245481	397322
7245481	644428
7245481	286625
7245481	201659
7245481	154093
7245481	758099
7245481	916377
7245481	928182
7245481	595933
7245481	158606
7245481	795625
7245481	945131
7245481	745103
7245481	408407
7245481	830061
7245481	961662
7245481	350963
7245481	619171
7245481	669335
7245481	712126
7245481	525290
7245481	198810
7245481	974176
7245481	350594
7245481	341824
7245481	773205
7245481	885340
7245481	586945
7245481	316765
7245481	368136
7245481	454598
7245481	647218
7245481	187068
7245481	499910
7245481	772038
7245481	930773
7245481	686033
7245481	499330
7245481	235855
7245481	412235
7245481	219029
7245481	782454
7245481	900637
7245481	429982
7245481	120901
7245481	808393
7245481	682743
7245481	217906
7245481	923030
7245481	595026
7245481	495027
7245481	268380
7245481	804568
7245481	798471
7245481	724138
7245481	761609
7245481	866859
7245481	498883
7245481	625396
7245481	129705
7245481	947447
7245481	216007
7245481	323685
7245481	215047
7245481	923915
7245481	769996
7245481	280085
7245481	807739
7245481	194686
7245481	198451
7245481	855327
7245481	763587
7245481	881540
7245481	753913
7245481	427940
7245481	470624
7245481	495631
7245481	630800
7245481	143586
7245481	896023
7245481	273514
7245481	957853
7245481	624865
7245481	793491
7245481	957432
7245481	578792
7245481	802631
7245481	866020
7245481	206953
7245481	135305
7245481	701006
7245481	327633
7245481	586008
7245481	328606
7245481	443689
7245481	876854
7245481	827421
7245481	636039
7245481	977088
7245481	251511
7245481	239566
7245481	139769
7245481	515405
7245481	207515
7245481	513980
7245481	160473
7245481	472121
7245481	275569
7245481	281051
7245481	215737
7245481	528845
7245481	666696
7245481	547253
7245481	653809
7245481	412744
7245481	397513
7245481	199155
7245481	771505
7245481	358569
7245481	991260
7245481	968893
7245481	908846
7245481	413248
7245481	371499
7245481	423577
7245481	275636
7245481	851722
7245481	871528
7245481	584841
7245481	264688
7245481	313954
7245481	129822
7245481	785453
7245481	420913
7245481	598346
7245481	927177
7245481	443850
7245481	141421
7245481	494356
7245481	607360
7245481	967900
7245481	889501
7245481	698068
7245481	293514
7245481	602598
7245481	646403
7245481	407558
7245481	509627
7245481	495875
7245481	731733
7245481	543317
7245481	488033
7245481	903210
7245481	725901
7245481	478226
7245481	843050
7245481	746462
7245481	578524
7245481	511682
7245481	669479
7245481	530049
7245481	891819
7245481	973102
7245481	199291
7245481	723197
7245481	267571
7245481	345537
7245481	392504
7245481	762924
7245481	595334
7245481	549868
7245481	205581
7245481	117646
7245481	311871
7245481	973551
7245481	251516
7245481	229939
7245481	529928
7245481	584239
7245481	829323
7245481	550324
7245481	236121
7245481	562269
7245481	993458
7245481	614575
7245481	170426
7245481	640260
7245481	302446
7245481	318311
7245481	302767
7245481	724071
7245481	491638
7245481	104959
7245481	873332
7245481	662164
7245481	236981
7245481	699148
7245481	967175
7245481	752155
7245481	476732
7245481	997265
7245481	990179
7245481	696955
7245481	582918
7245481	385009
7245481	446398
7245481	662671
7245481	881177
7245481	960270
7245481	826874
7245481	928788
7245481	854422
7245481	485228
7245481	835651
7245481	841879
7245481	101056
7245481	865391
7245481	132022
7245481	866843
7245481	311085
7245481	125973
7245481	220494
7245481	376077
7245481	341954
7245481	223923
7245481	218501
7245481	959117
7245481	957237
7245481	622319
7245481	561385
7245481	877586
7245481	203251
7245481	666070
7245481	111359
7245481	929496
7245481	663936
7245481	754995
7245481	200262
7245481	375813
7245481	728304
7245481	429050
7245481	287609
7245481	576939
7245481	687511
7245481	453838
7245481	230582
7245481	754835
7245481	680079
7245481	619933
7245481	976244
7245481	747949
7245481	983621
7245481	134100
7245481	669007
7245481	195343
7245481	878507
7245481	671509
7245481	955393
7245481	798034
7245481	349790
7245481	860622
7245481	648302
7245481	106524
7245481	658801
7245481	220687
7245481	888367
7245481	356430
7245481	350726
7245481	788537
7245481	842691
7245481	115240
7245481	423268
7245481	112900
7245481	642327
7245481	239046
7245481	742311
7245481	618034
7245481	121161
7245481	696126
7245481	156266
7245481	832920
7245481	772272
7245481	929851
7245481	590521
7245481	221450
7245481	488889
7245481	657836
7245481	211965
7245481	607330
7245481	551834
7245481	191269
7245481	625413
7245481	254842
7245481	566712
7245481	640851
7245481	456919
7245481	602954
7245481	188894
7245481	122573
7245481	580429
7245481	653508
7245481	592189
7245481	679746
7245481	540348
7245481	621278
7245481	927666
7245481	872997
7245481	304070
7245481	419461
7245481	394406
7245481	995198
7245481	523511
7245481	471206
7245481	726758
7245481	798662
7245481	877201
7245481	378626
3569215	843907
3569215	109734
3569215	444229
3569215	219029
3569215	628651
3569215	321449
3569215	382523
3569215	837167
3569215	741844
3569215	208141
3569215	676682
3569215	738884
3569215	781279
3569215	845321
3569215	980452
3569215	887572
3569215	811092
3569215	916469
3569215	158606
3569215	487145
3569215	629069
3569215	892212
3569215	275569
3569215	346935
3569215	422870
3569215	428018
3569215	727313
3569215	843959
3569215	691919
3569215	498402
3569215	387585
3569215	900197
3569215	715371
3569215	551643
3569215	510372
3569215	198810
3569215	193482
3569215	815395
3569215	423200
3569215	393761
3569215	769996
3569215	776258
3569215	908608
3569215	143586
3569215	802631
1177354	566712
1177354	628651
1177354	417481
1177354	863201
1177354	581319
1177354	412235
1177354	362680
1177354	412744
1177354	653809
1177354	696899
1177354	473690
1177354	841595
1177354	139817
1177354	737627
1177354	397398
1177354	196630
1177354	358569
1177354	888782
1177354	900637
1177354	456400
1177354	975014
1177354	275636
1177354	876854
1177354	143586
1177354	282132
1177354	432074
1177354	368136
1177354	799779
1177354	851722
1177354	836383
1177354	731161
1177354	398245
1177354	284550
1177354	225785
1177354	329773
1177354	346935
1177354	771892
1177354	154093
1177354	490446
1177354	184158
1177354	816377
1177354	139769
1177354	273040
1177354	271142
1177354	819047
1177354	345849
1177354	284550
1177354	916469
1177354	996559
1177354	287172
1177354	892212
1177354	845142
1177354	808393
1177354	799779
1177354	407538
1177354	381060
1177354	921863
1177354	802631
1177354	630800
1177354	771046
1177354	360325
1177354	310411
1177354	865019
1177354	900197
1177354	512414
1177354	741844
1177354	443689
1177354	827305
1177354	969724
1177354	525295
1177354	528845
1177354	696955
1177354	144718
1177354	349790
1177354	347746
1177354	547253
1177354	776002
1177354	723581
1177354	922542
1177354	981616
1177354	416647
1177354	575576
5265367	954266
5265367	958881
5265367	144718
5265367	775713
2182684	306247
2182684	798471
2182684	302082
2182684	827305
2182684	219560
2182684	561795
2182684	438265
2182684	608884
2182684	202362
2182684	184158
2182684	854951
2182684	850351
2182684	965821
2182684	962507
2182684	804085
2182684	490796
2182684	156860
2182684	581093
2182684	613653
9778482	134003
9778482	468825
9778482	936585
9778482	900197
9778482	745368
9778482	302082
9778482	979858
9778482	804085
9778482	156605
6322054	776002
6322054	551643
6322054	144718
6322054	310411
6322054	275412
6322054	441324
6322054	242057
6322054	418051
6322054	570129
6322054	964342
6322054	741844
6322054	219560
6322054	432074
6322054	381060
6322054	444447
6322054	487145
6322054	962729
6322054	845142
6322054	436304
6322054	231082
6322054	202362
6322054	976811
6322054	287114
6322054	702699
6322054	863786
6322054	468037
6322054	203204
6322054	696899
6322054	717879
6322054	549623
6322054	468825
6322054	456400
6322054	901657
6322054	250272
6322054	420642
6322054	845321
6322054	885390
6322054	684401
6322054	854951
6322054	412235
6322054	900637
6322054	651135
