7245481	794171	4.0
7245481	381060	4.1
7245481	776002	4.2
7245481	980705	4.1
7245481	354292	3.9
7245481	738735	4.2
7245481	624561	4.1
7245481	985808	4.1
7245481	378349	4.1
7245481	778269	4.0
7245481	242057	4.0
7245481	648898	4.2
7245481	171218	4.0
7245481	897136	4.1
7245481	572785	4.3
7245481	518661	4.2
7245481	544840	4.1
7245481	131620	3.9
7245481	600353	4.0
7245481	865019	4.0
7245481	998092	4.1
7245481	725396	3.1
7245481	724917	4.0
7245481	267570	3.8
7245481	666934	4.0
7245481	752848	4.3
7245481	325721	4.0
7245481	592793	4.1
7245481	962283	4.1
7245481	981755	4.0
7245481	696899	3.8
7245481	549623	3.9
7245481	687318	3.9
7245481	890399	4.2
7245481	598281	3.9
7245481	737627	3.6
7245481	921863	3.8
7245481	140884	4.1
7245481	423200	4.0
7245481	925011	3.6
7245481	448177	3.7
7245481	841595	3.9
7245481	860262	3.9
7245481	262406	4.0
7245481	768641	3.6
7245481	629320	3.7
7245481	700768	3.8
7245481	930168	3.8
7245481	879935	3.2
7245481	298496	3.9
7245481	729063	4.6
7245481	562124	4.3
7245481	977074	3.7
7245481	319461	3.8
7245481	629069	3.7
7245481	835171	3.3
7245481	226571	3.8
7245481	794273	3.5
7245481	159077	3.6
7245481	979985	4.0
7245481	811501	3.5
7245481	963089	3.8
7245481	921646	3.7
7245481	402403	3.8
7245481	847295	3.9
7245481	903349	3.7
7245481	716072	3.6
7245481	158579	3.8
7245481	132378	4.0
7245481	404591	3.2
7245481	704015	3.7
7245481	555298	3.1
7245481	743711	3.9
7245481	633034	4.0
7245481	917258	1.7
7245481	441456	3.8
7245481	564833	4.9
7245481	308103	4.4
7245481	769296	3.6
7245481	557735	5.0
7245481	952830	3.9
7245481	881225	3.9
7245481	946273	3.2
7245481	637939	3.6
7245481	926980	3.2
7245481	261761	4.2
7245481	168785	4.1
7245481	744882	3.5
7245481	566952	4.3
7245481	319764	3.7
7245481	102794	3.2
7245481	922542	4.3
7245481	669318	3.0
7245481	327314	2.8
7245481	571174	4.2
7245481	939509	4.5
7245481	357812	3.5
7245481	180112	4.0
7245481	670472	3.9
7245481	654604	3.9
7245481	956507	3.9
7245481	994019	3.9
7245481	551238	3.1
7245481	717711	3.9
7245481	754117	4.6
7245481	211234	5.7
7245481	628142	3.0
7245481	102706	3.9
7245481	664209	4.0
7245481	156825	3.6
7245481	666857	3.9
7245481	390981	4.1
3569215	144718	4.0
